,버스노선번호,몇번째 정류장,노선이름
6722,203,6,구룡2통
6723,203,7,구룡2통
6724,203,8,신방한라비발디후문
6725,203,9,신방한라비발디아파트
6726,203,10,"신방도서관, 푸르지오아파트"
6727,203,11,새마을금고
6728,203,12,한성필하우스
6729,203,13,하나리움
6730,203,14,신흥방산마을
6731,203,15,신방체육관
6732,203,16,신방한라동백아파트
6733,203,17,현대향촌아파트
6734,203,18,성지새말아파트
6735,203,19,쌍용동 이마트
6736,203,20,쌍용패션거리
6737,203,21,천안여상입구
6738,203,22,천안고등학교
6739,203,23,봉명1교
6740,203,24,동남구보건소
6741,203,25,천안역
6742,203,26,천안역 동부광장
6743,203,27,온양나드리
6744,203,28,남산중앙시장
6745,203,29,영성로
6746,203,30,남부오거리
6747,203,31,우성VIP 아파트
6748,203,32,충무로사거리
6749,203,33,홈플러스
6750,203,34,신성미소지움아파트
6751,203,35,천안동중학교
6752,203,36,천안삼거리공원
6753,203,37,삼룡동새마을회관
6754,203,38,"천안의료원,고려신학대학원"
6755,204,1,"천안의료원,고려신학대학원"
6756,204,2,삼룡동새마을회관
6757,204,3,천안삼거리공원
6758,204,4,천안동중학교
6759,204,5,신성미소지움아파트
6760,204,6,홈플러스
6761,204,7,충무로사거리
6762,204,8,우성VIP 아파트
6763,204,9,남산축협
6764,204,10,천안중앙시장
6765,204,11,온양나드리
6766,204,12,천안역 동부광장
6767,204,13,천안역
6768,204,14,동남구보건소
6769,204,15,봉명1교
6770,204,16,천고사거리
6771,204,17,천안고등학교
6772,204,18,천안여상입구
6773,204,19,쌍용패션거리
6774,204,20,쌍용동 이마트
6775,204,21,성지새말아파트
6776,204,22,현대 향촌아파트
6777,204,23,신방초원아파트후문
6778,204,24,신방체육관
6779,204,25,신흥방산마을
6780,204,26,하나리움
6781,204,27,한성필하우스
6782,204,28,새마을금고
6783,204,29,"신방도서관, 푸르지오아파트"
6784,204,30,신방한라비발디아파트
6785,204,31,신방한라비발디후문
6786,204,32,구룡2통
6787,204,33,구룡2통
6788,204,34,현대까치아파트
6789,204,35,새샘중학교
6790,204,36,청당마을신도브래뉴아파트
6791,204,37,청당마을신도브래뉴아파트후문
6792,204,38,남부고가교(천안국빈장례식장)
6793,205,1,종합터미널
6794,205,2,방죽안오거리
6795,205,3,복자여자중고등학교
6796,205,4,삼도상가
6797,205,5,천안역 동부광장
6798,205,6,온양나드리
6799,205,7,남산중앙시장
6800,205,8,영성로
6801,205,9,남부오거리
6802,205,10,청수현대아파트
6803,205,11,남양유업
6804,205,12,주공4단지
6805,205,13,경남아너스빌
6806,205,14,대전충남양돈농협
6807,205,15,천안제일요양원
6808,205,16,청당2통(새텃마을)
6809,205,17,현대까치아파트
6810,205,18,신방한라비발디후문
6811,205,19,통세골
6812,205,20,국광레미콘
6813,205,21,동양철관
6814,205,22,남관리
6815,205,23,남관리(농협)
6816,205,24,남관1리마을회관
6817,205,25,두남리
6818,205,26,두남리
6819,205,27,송정2길
6820,205,28,가송리
6821,205,29,가송3리
6822,205,30,가송1리
6823,205,31,풍서4리
6824,206,1,풍서4리
6825,206,2,가송3리
6826,206,3,가송2리
6827,206,4,송정2길
6828,206,5,두남리
6829,206,6,두남리
6830,206,7,남관1리마을회관
6831,206,8,남관리(농협)
6832,206,9,남관리
6833,206,10,동양철관
6834,206,11,강성공업사
6835,206,12,통세골
6836,206,13,신방한라비발디후문
6837,206,14,현대까치아파트
6838,206,15,청당2통(새텃마을)
6839,206,16,천안제일요양원
6840,206,17,우미린아파트
6841,206,18,경남아너스빌
6842,206,19,주공4단지
6843,206,20,남양유업
6844,206,21,청수현대아파트
6845,206,22,남산축협
6846,206,23,천안중앙시장
6847,206,24,온양나드리
6848,206,25,천안역 동부광장
6849,206,26,삼도상가
6850,206,27,복자여자중고등학교
6851,206,28,방죽안오거리
6852,206,29,종합터미널
6853,207,1,종합터미널
6854,207,2,방죽안오거리
6855,207,3,복자여자중고등학교
6856,207,4,삼도상가
6857,207,5,천안역 동부광장
6858,207,6,온양나드리
6859,207,7,남산중앙시장
6860,207,8,영성로
6861,207,9,남부오거리
6862,207,10,청수현대아파트
6863,207,11,남양유업
6864,207,12,주공4단지
6865,207,13,경남아너스빌
6866,207,14,대전충남양돈농협
6867,207,15,천안제일요양원
6868,207,16,청당2통(새텃마을)
6869,207,17,현대까치아파트
6870,207,18,신방한라비발디후문
6871,207,19,통세골
6872,207,20,국광레미콘
6873,207,21,동양철관
6874,207,22,남관리
6875,207,23,남관리(농협)
6876,207,24,남관1리마을회관
6877,207,25,두남리
6878,207,26,두남리
6879,207,27,송정2길
6880,207,28,미죽리
6881,207,29,미죽1리
6882,207,30,미죽1리
6883,207,31,가송리
6884,207,32,가송3리
6885,207,33,가송1리
6886,207,34,풍서4리
6887,208,1,풍서4리
6888,208,2,가송3리
6889,208,3,가송2리
6890,208,4,미죽리
6891,208,5,미죽1리
6892,208,6,미죽1리
6893,208,7,송정2길
6894,208,8,두남리
6895,208,9,두남리
6896,208,10,남관1리마을회관
6897,208,11,남관리(농협)
6898,208,12,남관리
6899,208,13,동양철관
6900,208,14,강성공업사
6901,208,15,통세골
6902,208,16,신방한라비발디후문
6903,208,17,현대까치아파트
6904,208,18,청당2통(새텃마을)
6905,208,19,천안제일요양원
6906,208,20,우미린아파트
6907,208,21,경남아너스빌
6908,208,22,주공4단지
6909,208,23,남양유업
6910,208,24,청수현대아파트
6911,208,25,남산축협
6912,208,26,천안중앙시장
6913,208,27,온양나드리
6914,208,28,천안역 동부광장
6915,208,29,삼도상가
6916,208,30,복자여자중고등학교
6917,208,31,방죽안오거리
6918,208,32,종합터미널
6919,209,1,남부고가교
6920,209,2,용곡세광아파트
6921,209,3,용곡세광엔리치타워
6922,209,4,새샘중학교
6923,209,5,현대까치아파트
6924,209,6,신방한라비발디후문
6925,209,7,신방한라비발디아파트
6926,209,8,"신방도서관, 푸르지오아파트"
6927,209,9,새마을금고
6928,209,10,한성필하우스
6929,209,11,하나리움
6930,209,12,신흥방산마을
6931,209,13,신방체육관
6932,209,14,신방한라동백아파트
6933,209,15,현대향촌아파트
6934,209,16,성지새말아파트
6935,209,17,쌍용동 이마트
6936,209,18,쌍용패션거리
6937,209,19,천안여상입구
6938,209,20,천안고등학교
6939,209,21,봉명1교
6940,209,22,동남구보건소
6941,209,23,천안역
6942,209,24,천안역 동부광장
6943,209,25,온양나드리
6944,209,26,남산중앙시장
6945,209,27,영성로
6946,209,28,남부오거리
6947,209,29,우성VIP 아파트
6948,209,30,충무로사거리
6949,209,31,홈플러스
6950,209,32,신성미소지움아파트
6951,209,33,천안동중학교
6952,209,34,천안삼거리공원
6953,209,35,삼룡동새마을회관
6954,209,36,"천안의료원,고려신학대학원"
6955,210,1,"천안의료원,고려신학대학원"
6956,210,2,삼룡동새마을회관
6957,210,3,천안삼거리공원
6958,210,4,천안동중학교
6959,210,5,신성미소지움아파트
6960,210,6,홈플러스
6961,210,7,충무로사거리
6962,210,8,우성VIP 아파트
6963,210,9,남산축협
6964,210,10,천안중앙시장
6965,210,11,온양나드리
6966,210,12,천안역 동부광장
6967,210,13,천안역
6968,210,14,동남구보건소
6969,210,15,봉명1교
6970,210,16,천고사거리
6971,210,17,천안고등학교
6972,210,18,천안여상입구
6973,210,19,쌍용패션거리
6974,210,20,쌍용동 이마트
6975,210,21,성지새말아파트
6976,210,22,현대 향촌아파트
6977,210,23,신방초원아파트후문
6978,210,24,신방체육관
6979,210,25,신흥방산마을
6980,210,26,하나리움
6981,210,27,한성필하우스
6982,210,28,새마을금고
6983,210,29,"신방도서관, 푸르지오아파트"
6984,210,30,신방한라비발디아파트
6985,210,31,신방한라비발디후문
6986,210,32,현대까치아파트
6987,210,33,새샘중학교
6988,210,34,청당마을신도브래뉴아파트
6989,210,35,청당마을신도브래뉴아파트후문
6990,210,36,남부고가교(천안국빈장례식장)
6991,211,1,종합터미널
6992,211,2,방죽안오거리
6993,211,3,복자여자중고등학교
6994,211,4,삼도상가
6995,211,5,천안역 동부광장
6996,211,6,온양나드리
6997,211,7,남산중앙시장
6998,211,8,영성로
6999,211,9,남부오거리
7000,211,10,청수현대아파트
7001,211,11,남양유업
7002,211,12,주공4단지
7003,211,13,경남아너스빌
7004,211,14,청수공원
7005,211,15,대전충남양돈농협
7006,211,16,천안제일요양원
7007,211,17,청당2통(새텃마을)
7008,211,18,현대까치아파트
7009,211,19,신방한라비발디후문
7010,211,20,통세골
7011,211,21,국광레미콘
7012,211,22,동양철관
7013,211,23,남관리
7014,211,24,남관리(농협)
7015,211,25,용정리
7016,211,26,용정리
7017,211,27,보성1리
7018,211,28,보성리
7019,211,29,풍세면행정복지센터
7020,211,30,풍세면복지회관
7021,211,31,광풍중학교
7022,211,32,매당3리
7023,211,33,매당4리
7024,211,34,광덕면행정복지센터
7025,211,35,신흥1리
7026,211,36,대덕2리
7027,211,37,대덕교차로
7028,211,38,대덕1리
7029,211,39,보산원4리
7030,211,40,보산원1리
7031,211,41,보산원3리
7032,211,42,보산원
7033,211,43,보산원
7034,211,44,보산원
7035,211,45,보산원
7036,211,46,보산원3리
7037,211,47,보산원1리
7038,211,48,보산원2리(외보)
7039,211,49,보산원초교
7040,211,50,지장2리
7041,211,51,지장2리
7042,211,52,지장1리
7043,211,53,지장2리
7044,211,54,지장1리
7045,211,55,지장1리
7046,211,56,영성마을
7047,211,57,지장리
7048,211,58,지장1리(자라골)
7049,211,59,도인사
7050,211,60,석지골
7051,212,1,석지골
7052,212,2,도인사
7053,212,3,지장1리(자라골)
7054,212,4,지장리
7055,212,5,지장1리
7056,212,6,영성마을
7057,212,7,지장2리
7058,212,8,지장1리
7059,212,9,지장2리
7060,212,10,지장2리
7061,212,11,보산원초교
7062,212,12,보산원2리(외보)
7063,212,13,보산원1리
7064,212,14,보산원3리
7065,212,15,보산원
7066,212,16,보산원
7067,212,17,보산원
7068,212,18,보산원
7069,212,19,보산원3리
7070,212,20,보산원1리
7071,212,21,보산원4리
7072,212,22,대덕1리
7073,212,23,대덕교차로
7074,212,24,대덕2리
7075,212,25,신흥1리
7076,212,26,광덕면행정복지센터
7077,212,27,매당4리(자무실)
7078,212,28,매당3리
7079,212,29,광풍중학교
7080,212,30,풍세치안센터
7081,212,31,풍세면행정복지센터
7082,212,32,우신주택
7083,212,33,삼부연립
7084,212,34,보성1리
7085,212,35,용정리
7086,212,36,용정리
7087,212,37,남관리(농협)
7088,212,38,남관리
7089,212,39,동양철관
7090,212,40,강성공업사
7091,212,41,통세골
7092,212,42,신방한라비발디후문
7093,212,43,현대까치아파트
7094,212,44,청당2통(새텃마을)
7095,212,45,천안제일요양원
7096,212,46,우미린아파트
7097,212,47,청수공원
7098,212,48,경남아너스빌
7099,212,49,주공4단지
7100,212,50,남양유업
7101,212,51,청수현대아파트
7102,212,52,남산축협
7103,212,53,천안중앙시장
7104,212,54,온양나드리
7105,212,55,천안역 동부광장
7106,212,56,삼도상가
7107,212,57,복자여자중고등학교
7108,212,58,방죽안오거리
7109,212,59,종합터미널
7110,213,1,광덕면행정복지센터
7111,213,2,매당2리
7112,213,3,매당1리
7113,213,4,대덕교차로
7114,213,5,대덕1리
7115,213,6,보산원4리
7116,213,7,보산원1리
7117,213,8,보산원3리
7118,213,9,보산원
7119,213,10,보산원
7120,213,11,보산원
7121,213,12,보산원
7122,213,13,보산원3리
7123,213,14,보산원1리
7124,213,15,보산원2리(외보)
7125,213,16,보산원초교
7126,213,17,지장2리
7127,213,18,지장2리
7128,213,19,지장1리
7129,213,20,지장2리
7130,213,21,지장1리
7131,213,22,지장1리
7132,213,23,영성마을
7133,213,24,지장리
7134,213,25,지장1리(자라골)
7135,213,26,도인사
7136,213,27,석지골
7137,214,1,석지골
7138,214,2,도인사
7139,214,3,지장1리(자라골)
7140,214,4,지장리
7141,214,5,지장1리
7142,214,6,영성마을
7143,214,7,지장2리
7144,214,8,지장1리
7145,214,9,지장2리
7146,214,10,지장2리
7147,214,11,보산원초교
7148,214,12,보산원2리(외보)
7149,214,13,보산원1리
7150,214,14,보산원3리
7151,214,15,보산원
7152,214,16,보산원
7153,214,17,보산원
7154,214,18,보산원
7155,214,19,보산원3리
7156,214,20,보산원1리
7157,214,21,보산원4리
7158,214,22,대덕1리
7159,214,23,대덕교차로
7160,214,24,매당1리
7161,214,25,매당2리
7162,214,26,광덕면행정복지센터
7163,215,1,광덕면행정복지센터
7164,215,2,매당2리
7165,215,3,매당1리
7166,215,4,매당리쉿골
7167,215,5,매당리종점
7168,215,6,매당리종점
7169,215,7,매당리쉿골
7170,215,8,매당리중듬
7171,215,9,대덕교차로
7172,215,10,대덕1리
7173,215,11,보산원4리
7174,215,12,보산원1리
7175,215,13,보산원3리
7176,215,14,개천골
7177,215,15,보산원3리
7178,215,16,보산원1리
7179,215,17,보산원2리(외보)
7180,215,18,보산원초등학교
7181,215,19,광덕리(만복골)
7182,215,20,광덕4리마을회관
7183,216,1,광덕4리마을회관
7184,216,2,광덕리(만복골)
7185,216,3,보산원초교
7186,216,4,보산원2리(외보)
7187,216,5,보산원4리
7188,216,6,대덕1리
7189,216,7,대덕교차로
7190,216,8,매당1리
7191,216,9,매당2리
7192,216,10,광덕면행정복지센터
7193,217,1,종합터미널
7194,217,2,방죽안오거리
7195,217,3,복자여자중고등학교
7196,217,4,삼도상가
7197,217,5,천안역 동부광장
7198,217,6,온양나드리
7199,217,7,남산중앙시장
7200,217,8,영성로
7201,217,9,남부오거리
7202,217,10,청수현대아파트
7203,217,11,남양유업
7204,217,12,주공4단지
7205,217,13,경남아너스빌
7206,217,14,청수공원
7207,217,15,대전충남양돈농협
7208,217,16,천안제일요양원
7209,217,17,청당2통(새텃마을)
7210,217,18,현대까치아파트
7211,217,19,신방한라비발디후문
7212,217,20,통세골
7213,217,21,국광레미콘
7214,217,22,동양철관
7215,217,23,남관리
7216,217,24,남관리(농협)
7217,217,25,용정리
7218,217,26,용정리
7219,217,27,보성1리
7220,217,28,보성리
7221,217,29,우신주택
7222,217,30,풍세면행정복지센터
7223,217,31,풍세면복지회관
7224,217,32,광풍중학교
7225,217,33,광풍중학교
7226,217,34,풍세치안센터
7227,217,35,풍세면행정복지센터
7228,217,36,우신주택
7229,217,37,삼부연립
7230,217,38,용정2리(대정)
7231,217,39,솔모랭이
7232,217,40,용정4리(상도)
7233,217,41,용정새마을금고
7234,217,42,삼태1리
7235,217,43,삼태1리
7236,217,44,용정1리
7237,217,45,학계마을
7238,217,46,삼태2리
7239,217,47,태학산자연휴양림
7240,217,48,삼태2리
7241,217,49,원당
7242,217,50,삼태리(종점)
7243,218,1,삼태리(종점)
7244,218,2,원당
7245,218,3,삼태2리
7246,218,4,태학산자연휴양림
7247,218,5,삼태2리
7248,218,6,학계마을
7249,218,7,용정1리
7250,218,8,삼태1리
7251,218,9,삼태1리
7252,218,10,용정4리(상도)
7253,218,11,솔모랭이
7254,218,12,용정2리(대정)
7255,218,13,용정2리
7256,218,14,보성리
7257,218,15,우신주택
7258,218,16,풍세면행정복지센터
7259,218,17,풍세면복지회관
7260,218,18,광풍중학교
7261,218,19,광풍중학교
7262,218,20,풍세치안센터
7263,218,21,풍세면행정복지센터
7264,218,22,우신주택
7265,218,23,삼부연립
7266,218,24,보성1리
7267,218,25,용정리
7268,218,26,용정리
7269,218,27,남관리(농협)
7270,218,28,남관리
7271,218,29,동양철관
7272,218,30,강성공업사
7273,218,31,통세골
7274,218,32,신방한라비발디후문
7275,218,33,현대까치아파트
7276,218,34,청당2통(새텃마을)
7277,218,35,천안제일요양원
7278,218,36,우미린아파트
7279,218,37,청수공원
7280,218,38,경남아너스빌
7281,218,39,주공4단지
7282,218,40,남양유업
7283,218,41,청수현대아파트
7284,218,42,남산축협
7285,218,43,천안중앙시장
7286,218,44,온양나드리
7287,218,45,천안역 동부광장
7288,218,46,삼도상가
7289,218,47,복자여자중고등학교
7290,218,48,방죽안오거리
7291,218,49,종합터미널
7292,219,1,풍세면행정복지센터
7293,219,2,우신주택
7294,219,3,보성리
7295,219,4,RMS테크놀로지
7296,219,5,풍세산단2로
7297,219,6,이랜드리테일
7298,219,7,이랜드물류센터
7299,220,1,이랜드월드
7300,220,2,이랜드리테일
7301,220,3,풍세산단2로
7302,220,4,RMS테크놀로지
7303,220,5,보성리
7304,220,6,풍세면행정복지센터
7305,221,1,풍세면행정복지센터
7306,221,2,우신주택
7307,221,3,보성리
7308,221,4,RMS테크놀로지
7309,221,5,풍세산단2로
7310,221,6,이랜드리테일
7311,221,7,이랜드물류센터
7312,221,8,용정리(산단길목)
7313,221,9,태학산자연휴양림
7314,221,10,삼태2리
7315,221,11,학계마을
7316,221,12,학계마을
7317,221,13,원당
7318,221,14,삼태리(종점)
7319,222,1,삼태리(종점)
7320,222,2,원당
7321,222,3,삼태2리
7322,222,4,용정리(산단길목)
7323,222,5,이랜드월드
7324,222,6,이랜드리테일
7325,222,7,풍세산단2로
7326,222,8,RMS테크놀로지
7327,222,9,보성리
7328,222,10,풍세면행정복지센터
7329,223,1,행정리
7330,223,2,행정1리
7331,223,3,모든테크
7332,223,4,천안공원묘원
7333,223,5,신덕리(보랫골)
7334,223,6,신덕리(보랫골)
7335,223,7,신덕리
7336,223,8,무학1리(저우실)
7337,223,9,무학리
7338,223,10,무학2리(쌍령리입구
7339,223,11,매당교차로
7340,223,12,광덕면행정복지센터
7341,224,1,광덕면행정복지센터
7342,224,2,매당교차로
7343,224,3,무학2리(쌍령리입구)
7344,224,4,무학리
7345,224,5,무학1리(저우실)
7346,224,6,신덕리
7347,224,7,신덕리(보랫골)
7348,224,8,신덕리(보랫골)
7349,224,9,천안공원묘원
7350,224,10,대흥금속
7351,224,11,행정1리
7352,224,12,행정리
7353,225,1,광덕면행정복지센터
7354,225,2,매당교차로
7355,225,3,무학2리(쌍령리입구)
7356,225,4,무학리
7357,225,5,무학1리(저우실)
7358,225,6,신덕리
7359,225,7,신덕리(보랫골)
7360,225,8,신덕리(보랫골)
7361,225,9,천안공원묘원
7362,225,10,행정1리
7363,225,11,대평1리(대평원)
7364,225,12,대평2리
7365,225,13,대평2리
7366,225,14,원덕리
7367,225,15,원덕1리(원터)
7368,225,16,원덕2리
7369,225,17,자연누리성
7370,225,18,원덕2리
7371,225,19,추모공원
7372,226,1,추모공원
7373,226,2,원덕2리
7374,226,3,원덕1리(원터)
7375,226,4,원덕리
7376,226,5,대평2리
7377,226,6,대평2리
7378,226,7,대평1리(대평원)
7379,226,8,행정1리
7380,226,9,천안공원묘원
7381,226,10,신덕리(보랫골)
7382,226,11,신덕리(보랫골)
7383,226,12,신덕리
7384,226,13,무학1리(저우실)
7385,226,14,무학리
7386,226,15,무학2리(쌍령리입구
7387,226,16,매당교차로
7388,226,17,광덕면행정복지센터
7389,227,1,무학리버스종점
7390,227,2,무학2리
7391,227,3,충남슈퍼
7392,227,4,매당교차로
7393,227,5,광덕면행정복지센터
7394,228,1,광덕면행정복지센터
7395,228,2,매당교차로
7396,228,3,충남슈퍼
7397,228,4,무학2리
7398,228,5,무학리버스종점
7399,229,1,소정면사무소
7400,229,2,미죽리
7401,229,3,미죽1리
7402,229,4,미죽2리
7403,229,5,미죽2리마을회관
7404,229,6,미죽2리
7405,229,7,미죽1리
7406,229,8,미죽리
7407,229,9,가송2리마을회관
7408,229,10,가송2리
7409,229,11,가송3리
7410,229,12,가송1리
7411,229,13,풍서4리
7412,229,14,풍서4리
7413,229,15,풍서4리(호정)
7414,229,16,풍세면행정복지센터
7415,230,1,풍세면행정복지센터
7416,230,2,풍서4리(호정)
7417,230,3,풍서4리
7418,230,4,풍서4리
7419,230,5,가송1리
7420,230,6,가송3리
7421,230,7,가송2리
7422,230,8,가송2리마을회관
7423,230,9,미죽리
7424,230,10,미죽1리
7425,230,11,미죽2리
7426,230,12,미죽2리마을회관
7427,230,13,미죽2리
7428,230,14,미죽1리
7429,230,15,미죽리
7430,230,16,소정면사무소
7431,231,1,남부고가교
7432,231,2,용곡세광아파트
7433,231,3,용곡세광엔리치타워
7434,231,4,새샘중학교
7435,231,5,청당2통(새텃마을)
7436,231,6,천안제일요양원
7437,231,7,우미린아파트
7438,231,8,"우미린,한양수자인아파트"
7439,231,9,대전지방검찰청천안지청
7440,231,10,청룡동행정복지센터
7441,231,11,동남경찰서
7442,231,12,청수극동2차아파트
7443,231,13,청수LG SK아파트
7444,231,14,공립지역아동센터
7445,231,15,청수현대아파트
7446,231,16,농협원성점
7447,231,17,청과시장
7448,231,18,버들육거리
7449,231,19,동남구보건소
7450,231,20,천안역
7451,231,21,삼도상가
7452,231,22,복자여자중고등학교
7453,231,23,방죽안오거리
7454,231,24,종합터미널
7455,231,25,대림한숲아파트
7456,231,26,대림한내아파트
7457,231,27,역말오거리
7458,231,28,이안아파트 코아루아파트
7459,231,29,두정역푸르지오
7460,231,30,두정역
7461,231,31,두정대우1차아파트
7462,231,32,두정대림아파트
7463,231,33,두정도서관
7464,231,34,천안고용노동지청
7465,231,35,천안우체국
7466,231,36,성정중학교
7467,231,37,성정현대아파트
7468,231,38,성정선경아파트
7469,231,39,구상골사거리
7470,231,40,성정동 전자랜드
7471,231,41,봉명 청솔아파트
7472,231,42,계광중학교
7473,231,43,천안여상입구
7474,231,44,쌍용패션거리
7475,231,45,쌍용동 이마트
7476,231,46,성지새말아파트
7477,231,47,현대 향촌아파트
7478,231,48,신방초원아파트후문
7479,231,49,신방체육관
7480,231,50,신흥방산마을
7481,231,51,하나리움
7482,231,52,한성필하우스
7483,231,53,새마을금고
7484,231,54,"신방도서관, 푸르지오아파트"
7485,231,55,신방한라비발디아파트
7486,231,56,신방한라비발디후문
7487,231,57,현대까치아파트
7488,231,58,새샘중학교
7489,231,59,청당마을신도브래뉴아파트후문
7490,231,60,남부고가교(천안국빈장례식장)
7491,232,1,구룡동
7492,232,2,구룡1통
7493,232,3,구룡1통입구
7494,232,4,도리티고개
7495,232,5,선문대(천안)
7496,232,6,천안여자고등학교
7497,232,7,원삼거리
7498,232,8,천안박물관
7499,232,9,천안변전소
7500,232,10,구성5통
7501,232,11,천안노인전문요양원
7502,232,12,천안노인전문요양원(종점)
7503,232,13,구성5통
7504,232,14,천안변전소
7505,232,15,구성신성아파트
7506,232,16,구성초등학교
7507,232,17,구성동중앙신협
7508,232,18,우성VIP 아파트
7509,232,19,남산축협
7510,232,20,천안중앙시장
7511,232,21,온양나드리
7512,232,22,천안역 동부광장
7513,232,23,삼도상가
7514,232,24,복자여자중고등학교
7515,232,25,방죽안오거리
7516,232,26,종합터미널
7517,233,1,종합터미널
7518,233,2,방죽안오거리
7519,233,3,복자여자중고등학교
7520,233,4,삼도상가
7521,233,5,천안역 동부광장
7522,233,6,온양나드리
7523,233,7,남산중앙시장
7524,233,8,영성로
7525,233,9,남부오거리
7526,233,10,우성VIP 아파트
7527,233,11,삼룡교
7528,233,12,구성초등학교
7529,233,13,구성신성아파트
7530,233,14,천안변전소
7531,233,15,구성5통
7532,233,16,천안노인전문요양원
7533,233,17,천안노인전문요양원(종점)
7534,233,18,구성5통
7535,233,19,천안변전소
7536,233,20,천안박물관
7537,233,21,원삼거리
7538,233,22,천안여자고등학교
7539,233,23,선문대(천안)
7540,233,24,도리티고개
7541,233,25,구룡1통입구
7542,233,26,구룡동
7543,234,1,안서동(문암)
7544,234,2,백석대 정문
7545,234,3,백석대학교
7546,234,4,금호어울림아파트
7547,234,5,상명대학교
7548,234,6,천안톨게이트
7549,234,7,도솔광장
7550,234,8,대림한숲아파트
7551,234,9,종합터미널
7552,234,10,방죽안오거리
7553,234,11,복자여자중고등학교
7554,234,12,삼도상가
7555,234,13,천안역 동부광장
7556,234,14,온양나드리
7557,234,15,남산중앙시장
7558,234,16,영성로
7559,234,17,남부오거리
7560,234,18,우성VIP 아파트
7561,234,19,삼룡교
7562,234,20,구성초등학교
7563,234,21,구성신성아파트
7564,234,22,천안박물관
7565,234,23,원삼거리
7566,234,24,천안여자고등학교
7567,234,25,선문대(천안)
7568,234,26,도리티고개
7569,234,27,삼성1리
7570,234,28,삼성리
7571,234,29,도장리
7572,234,30,영흥산업
7573,234,31,소사리
7574,234,32,대곡리
7575,234,33,소정육교(맹골)
7576,234,34,대곡1리
7577,234,35,소정리
7578,234,36,소정면사무소
7579,234,37,소정리역
7580,234,38,소정면우체국
7581,234,39,소정리입구
7582,234,40,KCC앞
7583,234,41,운당2리
7584,234,42,운당1리
7585,234,43,행정리
7586,234,44,유천리
7587,234,45,유천리(어천)
7588,234,46,유천리
7589,234,47,유천2리
7590,234,48,민석아파트입구
7591,234,49,덕고개
7592,234,50,전의중학교
7593,234,51,전의역
7594,234,52,재동아파트
7595,234,53,전의읍내리(종점)
7596,235,1,전의읍내리(종점)
7597,235,2,재동아파트
7598,235,3,전의역
7599,235,4,전의중학교
7600,235,5,덕고개
7601,235,6,민석아파트입구
7602,235,7,유천2리
7603,235,8,유천리
7604,235,9,유천리(어천)
7605,235,10,유천리
7606,235,11,행정리
7607,235,12,운당1리
7608,235,13,운당2리
7609,235,14,KCC앞
7610,235,15,소정리입구
7611,235,16,소정면우체국
7612,235,17,소정리역
7613,235,18,소정면사무소
7614,235,19,소정리
7615,235,20,대곡4리
7616,235,21,소정육교(맹골)
7617,235,22,소정육교
7618,235,23,대곡리
7619,235,24,소사리
7620,235,25,영흥산업
7621,235,26,도장리
7622,235,27,삼성리
7623,235,28,삼성1리
7624,235,29,도리티고개
7625,235,30,선문대(천안)
7626,235,31,천안여자고등학교
7627,235,32,원삼거리
7628,235,33,천안박물관
7629,235,34,구성신성아파트
7630,235,35,구성초등학교
7631,235,36,구성동중앙신협
7632,235,37,우성VIP 아파트
7633,235,38,남산축협
7634,235,39,천안중앙시장
7635,235,40,온양나드리
7636,235,41,천안역 동부광장
7637,235,42,삼도상가
7638,235,43,복자여자중고등학교
7639,235,44,방죽안오거리
7640,235,45,종합터미널
7641,235,46,대림한숲아파트
7642,235,47,천안톨게이트
7643,235,48,상명대학교
7644,235,49,단국대치대병원
7645,235,50,금호어울림아파트
7646,235,51,백석문화대
7647,235,52,백석대정문
7648,235,53,안서동(문암)
7649,236,1,안서동(문암)
7650,236,2,백석대 정문
7651,236,3,백석대학교
7652,236,4,금호어울림아파트
7653,236,5,상명대학교
7654,236,6,천안톨게이트
7655,236,7,도솔광장
7656,236,8,대림한숲아파트
7657,236,9,종합터미널
7658,236,10,방죽안오거리
7659,236,11,복자여자중고등학교
7660,236,12,삼도상가
7661,236,13,천안역 동부광장
7662,236,14,온양나드리
7663,236,15,남산중앙시장
7664,236,16,영성로
7665,236,17,남부오거리
7666,236,18,우성VIP 아파트
7667,236,19,삼룡교
7668,236,20,구성초등학교
7669,236,21,구성신성아파트
7670,236,22,천안박물관
7671,236,23,원삼거리
7672,236,24,천안여자고등학교
7673,236,25,선문대(천안)
7674,236,26,도리티고개
7675,236,27,삼성1리
7676,236,28,삼성리
7677,236,29,도장리
7678,236,30,영흥산업
7679,236,31,소사리
7680,236,32,대곡리
7681,236,33,소정육교(맹골)
7682,236,34,소정2리(넉바위)
7683,236,35,동산산업
7684,236,36,운당2리
7685,236,37,운당1리
7686,236,38,행정리
7687,236,39,유천리
7688,236,40,유천리(어천)
7689,236,41,유천리
7690,236,42,유천2리
7691,236,43,민석아파트입구
7692,236,44,덕고개
7693,236,45,전의중학교
7694,236,46,전의역
7695,236,47,재동아파트
7696,236,48,전의읍내리(종점)
7697,237,1,전의읍내리(종점)
7698,237,2,재동아파트
7699,237,3,전의역
7700,237,4,전의역
7701,237,5,전의중학교
7702,237,6,덕고개
7703,237,7,민석아파트입구
7704,237,8,유천2리
7705,237,9,유천리
7706,237,10,유천리(어천)
7707,237,11,유천리
7708,237,12,행정리
7709,237,13,운당1리
7710,237,14,운당2리
