정류장번호,정류장명,위도,경도,도시코드,도시명,주소
CAB285071602,모든테크,36.6837204,127.1473047,34010,천안시,"광덕로, 동남구, 천안시, 충청남도, 31223, 대한민국"
CAB285071603,두정아크로텔,36.8317791,127.141721,34010,천안시,"성정두정로, 두정동, 성정2동, 서북구, 천안시, 충청남도, 31110, 대한민국"
CAB285071604,두정아크로텔,36.8317017,127.1414691,34010,천안시,"성정두정로, 두정동, 성정2동, 서북구, 천안시, 충청남도, 31110, 대한민국"
CAB285071605,신당동,36.8546282,127.1600719,34010,천안시,"신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
CAB285071606,천안상업고등학교,36.858277,127.1596507,34010,천안시,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
CAB285071607,천안상업고등학교,36.8582732,127.1598751,34010,천안시,"천일고2길, 신당동, 서북구, 천안시, 충청남도, 31081, 대한민국"
CAB285071608,신당동코아루아파트,36.8530268,127.1596224,34010,천안시,"천안신당고등학교, 36, 신당새터2길, 신당동, 서북구, 천안시, 충청남도, 31083, 대한민국"
CAB285071609,하나리움,36.7782243,127.131841,34010,천안시,"통정12로, 신방동, 동남구, 천안시, 충청남도, 31205, 대한민국"
CAB285071610,하나리움,36.7780083,127.1319653,34010,천안시,"통정12로, 신방동, 동남구, 천안시, 충청남도, 31205, 대한민국"
CAB285071611,동평1리입구,36.7718184,127.2343921,34010,천안시,"삼방로, 동남구, 천안시, 충청남도, 31231, 대한민국"
CAB285071612,북천안자이에뜨,36.8680777,127.1972916,34010,천안시,"성거길, 성거읍, 서북구, 천안시, 충청남도, 31046, 대한민국"
CAB285071613,연곡2리 마을입구,36.9518838,127.1947757,34010,천안시,"연곡길, 입장면, 서북구, 천안시, 충청남도, 17602, 대한민국"
CAB285071615,거봉주유소,36.8778224,127.1871991,34010,천안시,"문성1길, 성거읍, 서북구, 천안시, 충청남도, 31047, 대한민국"
CAB285071616,파크하임아파트,36.7629543,127.2653005,34010,천안시,"5산단로, 동남구, 천안시, 충청남도, 31243, 대한민국"
CAB285071617,파크하임아파트,36.7629411,127.2654574,34010,천안시,"5산단로, 동남구, 천안시, 충청남도, 31243, 대한민국"
CAB285071618,해수부락(종점),36.6684761,127.0259719,34010,천안시,"해수길, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285071619,사현2리,36.6335632,127.1237095,34010,천안시,"사현리, 공주시, 충청남도, 32512, 대한민국"
CAB285071620,판정교,36.9116156,127.1918053,34010,천안시,"성진로, 입장면, 서북구, 천안시, 충청남도, 31041, 대한민국"
CAB285071621,판정교,36.9114975,127.19179,34010,천안시,"성진로, 입장면, 서북구, 천안시, 충청남도, 31041, 대한민국"
CAB285071622,첨단산업단지,36.88383,127.10995,34010,천안시,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285071623,다나힐요양병원,36.88451,127.10669,34010,천안시,"금곡로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285071624,다나힐요양병원,36.88449,127.107505,34010,천안시,"부송로, 직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285071625,천안아산역,36.793545,127.1038693,34010,천안시,"희망로, 장재리, 아산시, 충청남도, 31470, 대한민국"
CAB285071626,시청앞사거리,36.815664,127.1085258,34010,천안시,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
CAB285071627,시청앞사거리,36.816008,127.1085814,34010,천안시,"176, 불당25로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
CAB285071628,호반센트로포레,36.8173127,127.1021233,34010,천안시,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
CAB285071629,린스트라우스,36.8170538,127.1015472,34010,천안시,"불당22대로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
CAB285071630,도전마을,36.7475672,127.1752675,34010,천안시,"관동마을길, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285071631,도전마을,36.7478992,127.1747004,34010,천안시,"도장로, 동남구, 천안시, 충청남도, 31225, 대한민국"
CAB285071632,광덕쉼터,36.6748969,127.0528859,34010,천안시,"250-3, 광풍로, 동남구, 천안시, 충청남도, 31220, 대한민국"
CAB285071633,불당풍림아이원아파트,36.8005383,127.1083933,34010,천안시,"불당14로, 불당동, 서북구, 천안시, 충청남도, 31169, 대한민국"
CAB285071634,동면농협주유소,36.7754983,127.3450979,34010,천안시,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285071635,병천교회,36.7609473,127.3140809,34010,천안시,"유관순길, 동남구, 천안시, 충청남도, 31254, 대한민국"
CAB285071636,병천교회,36.7611188,127.3142654,34010,천안시,"유관순길, 동남구, 천안시, 충청남도, 31254, 대한민국"
CAB285071637,가송1리,36.7254438,127.1401091,34010,천안시,"상마2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
CAB285071638,가송2리마을회관,36.7345949,127.1404752,34010,천안시,"송정2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
CAB285071639,청당초등학교입구,36.781636,127.1530338,34010,천안시,"322, 남부대로, 청당동, 동남구, 천안시, 충청남도, 31211, 대한민국"
CAB285071640,송정2길,36.7386201,127.1423046,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285071641,송정2길,36.7385654,127.142092,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285071642,수향교,36.9560931,127.1519822,34010,천안시,"양령1길, 성환읍, 서북구, 천안시, 충청남도, 31005, 대한민국"
CAB285071643,천안세관,36.8232863,127.1441131,34010,천안시,"봉정로, 성정2동, 서북구, 천안시, 충청남도, 31142, 대한민국"
CAB285071644,천안세관,36.8233082,127.1439,34010,천안시,"봉정로, 성정2동, 서북구, 천안시, 충청남도, 31142, 대한민국"
CAB285071645,성성교차로,36.8436075,127.1208984,34010,천안시,"번영로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
CAB285071646,성성교차로,36.8453024,127.1195384,34010,천안시,"4산단로, 성성동, 서북구, 천안시, 충청남도, 31086, 대한민국"
CAB285071647,병천중고등학교,36.7640607,127.3116129,34010,천안시,"탑원2길, 동남구, 천안시, 충청남도, 31254, 대한민국"
CAB285071648,가좌리,36.7342648,127.3669146,34010,천안시,"청원구, 청주시, 충청북도, 31258, 대한민국"
CAB285071649,가좌리,36.734206,127.3666571,34010,천안시,"두릉유리로, 청원구, 청주시, 충청북도, 31258, 대한민국"
CAB285071650,용암마을,36.8009716,127.1208239,34010,천안시,"불당대로, 쌍용3동, 서북구, 천안시, 충청남도, 31173, 대한민국"
CAB285071651,성성초등학교,36.8414202,127.1372683,34010,천안시,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
CAB285071652,성성초등학교,36.84178,127.135806,34010,천안시,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
CAB285071653,성성푸르지오2차아파트,36.8414091,127.1321944,34010,천안시,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
CAB285071654,성성3지구근린공원,36.8416671,127.1310828,34010,천안시,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
CAB285071655,성성자이아파트후문,36.8437959,127.1243206,34010,천안시,"성성5로, 성성동, 서북구, 천안시, 충청남도, 31078, 대한민국"
CAB285071656,신사2리경로회관,36.7488531,127.2408442,34010,천안시,"신사운전길, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285071658,관성리보성농장,36.818553,127.3197665,34010,천안시,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285071659,관성리보성농장,36.818643,127.3197046,34010,천안시,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285071660,미죽리,36.7388077,127.1514401,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285071661,미죽2리,36.7422863,127.157277,34010,천안시,"미죽로, 동남구, 천안시, 충청남도, 31215, 대한민국"
CAB285071662,가송2리,36.7347319,127.1434393,34010,천안시,"송정2길, 동남구, 천안시, 충청남도, 31216, 대한민국"
CAB285071663,천안시종합사회복지관,36.7801616,127.1641542,34010,천안시,"동남구, 천안시, 충청남도, 31073, 대한민국"
CAB285071664,버들아지,36.9202074,127.216072,34010,천안시,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
CAB285071665,직산농협산지유통센터,36.8830271,127.144754,34010,천안시,"천안대로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
CAB285071666,구성동중앙신협,36.7968004,127.1595407,34010,천안시,"충절로, 청수동, 동남구, 천안시, 충청남도, 31194, 대한민국"
CAB285071667,천안향교,36.8156797,127.172334,34010,천안시,"향교1길, 동남구, 천안시, 충청남도, 31125, 대한민국"
CAB285071669,제5산업단지입구,36.7382309,127.267924,34010,천안시,"5산단1로, 천안제5산업단지, 동남구, 천안시, 충청남도, 31251, 대한민국"
CAB285071670,제5산업단지입구,36.7380015,127.2658301,34010,천안시,"5산단1로, 천안제5산업단지, 동남구, 천안시, 충청남도, 31251, 대한민국"
CAB285071671,의관동종점,36.8222647,127.3260651,34010,천안시,"관성4길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285071672,천안교육지원청,36.8004692,127.1115156,34010,천안시,"광장로, 불당동, 서북구, 천안시, 충청남도, 31169, 대한민국"
CAB285071673,마디손병원,36.8068961,127.1066872,34010,천안시,"번영로, 불당동, 서북구, 천안시, 충청남도, 31164, 대한민국"
CAB285071674,불당중흥2차프라디움,36.7955275,127.1006813,34010,천안시,"불당중흥2차프라디움, 희망로, 불당동, 서북구, 천안시, 충청남도, 31168, 대한민국"
CAB285071675,신부경남아파트,36.8147815,127.1581179,34010,천안시,"신부경남아파트, 충절로, 원성동, 동남구, 천안시, 충청남도, 31127, 대한민국"
CAB285071676,우신주택,36.724576,127.1193576,34010,천안시,"풍세로, 동남구, 천안시, 충청남도, 31217, 대한민국"
CAB285071678,도예공방,36.9699037,127.2507437,34010,천안시,"안성맞춤대로, 미양면, 안성시, 경기도, 17600, 대한민국"
CAB285071680,농협안성물류단지,36.9688828,127.2496686,34010,천안시,"안성맞춤대로, 미양면, 안성시, 경기도, 17604, 대한민국"
CAB285071681,안궁1리,36.9581798,127.1422508,34010,천안시,"안궁3길, 성환읍, 서북구, 천안시, 충청남도, 31003, 대한민국"
CAB285071682,기로리 양달말,36.9126606,127.2414104,34010,천안시,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
CAB285071683,기로리 양달말,36.912494,127.2414614,34010,천안시,"성진로, 입장면, 서북구, 천안시, 충청남도, 31061, 대한민국"
CAB285071684,성남면행정복지센터,36.7422966,127.2367185,34010,천안시,"성남면 행정복지센터, 149, 신사대화로, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285071686,화물자동차매매단지,36.8027476,127.1675834,34010,천안시,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285071687,화물자동차매매단지,36.8022884,127.1677759,34010,천안시,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285071688,유량자동차매매단지,36.8076145,127.1720915,34010,천안시,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285071689,유량자동차매매단지,36.8073945,127.1723895,34010,천안시,"유량로, 유량동, 동남구, 천안시, 충청남도, 31187, 대한민국"
CAB285071690,서흥1리경로당,36.8052843,127.2382765,34010,천안시,"서흥2길, 동남구, 천안시, 충청남도, 31231, 대한민국"
CAB285071691,덕전리 점말,36.8198077,127.2169793,34010,천안시,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
CAB285071692,덕전리 점말,36.8200287,127.2170457,34010,천안시,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
CAB285071693,유왕골,36.836823,127.207709,34010,천안시,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
CAB285071694,성남봉양진료소,36.7178785,127.2524114,34010,천안시,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285071695,만유감리교회,36.7203582,127.2505558,34010,천안시,"성남신덕1길, 동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285071696,유왕골,36.8368088,127.2074399,34010,천안시,"유왕골1길, 동남구, 천안시, 충청남도, 31064, 대한민국"
CAB285071697,성성자이아파트후문,36.8440033,127.1243364,34010,천안시,"성성5로, 성성동, 서북구, 천안시, 충청남도, 31078, 대한민국"
CAB285071698,성성푸르지오3차A,36.8413924,127.126811,34010,천안시,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
CAB285071699,성성푸르지오3차A,36.8416628,127.1268097,34010,천안시,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
CAB285071700,유리교차로,36.9262832,127.2089836,34010,천안시,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
CAB285071701,소우리 크레아타운,36.8718622,127.1628836,34010,천안시,"신월소우길, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
CAB285071702,소우리 크레아타운,36.8719704,127.1628831,34010,천안시,"신월소우길, 성거읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
CAB285071703,충남테크노파크 번영관,36.8884132,127.1601253,34010,천안시,"직산로, 직산읍, 서북구, 천안시, 충청남도, 31035, 대한민국"
CAB285071704,가전1리경로당,36.7598687,127.2663015,34010,천안시,"가전2길, 동남구, 천안시, 충청남도, 31253, 대한민국"
CAB285071705,가전1리경로당,36.7598108,127.2666489,34010,천안시,"가전3길, 동남구, 천안시, 충청남도, 31253, 대한민국"
CAB285071706,동리교,36.78737,127.2373567,34010,천안시,"삼방로, 동남구, 천안시, 충청남도, 31231, 대한민국"
CAB285071707,동리교,36.7873427,127.2372279,34010,천안시,"삼방로, 동남구, 천안시, 충청남도, 31231, 대한민국"
CAB285071711,천안중앙교회,36.8406258,127.1507307,34010,천안시,"천안중앙교회, 27, 부대중앙길, 부대동, 서북구, 천안시, 충청남도, 31080, 대한민국"
CAB285071712,정촌리(케이테크),36.8898898,127.1873642,34010,천안시,"정자1길, 성거읍, 서북구, 천안시, 충청남도, 31041, 대한민국"
CAB285071713,관성리 산에산삼,36.8078481,127.3289676,34010,천안시,"관성3길, 동남구, 천안시, 충청남도, 27825, 대한민국"
CAB285071714,포스코SPS,36.8988152,127.1468841,34010,천안시,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
CAB285071715,포스코SPS,36.8987987,127.1473837,34010,천안시,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
CAB285071716,성성레이크타운3차푸르지오A,36.8394081,127.1270404,34010,천안시,"삼성대로, 성성동, 서북구, 천안시, 충청남도, 31078, 대한민국"
CAB285071724,신부청광아파트,36.8216856,127.1521265,34010,천안시,"중앙로, 신부동, 동남구, 천안시, 충청남도, 31117, 대한민국"
CAB285071732,삼일아파트,36.8747928,127.2019923,34010,천안시,"107, 성거길, 성거읍, 서북구, 천안시, 충청남도, 31045, 대한민국"
CAB285071733,백석대정문,36.8416132,127.1816569,34010,천안시,"백석대학교, 1, 문암로, 안서동, 동남구, 천안시, 충청남도, 31065, 대한민국"
CAB285071734,매당리중듬,36.7036697,127.096063,34010,천안시,"쇳골길, 동남구, 천안시, 충청남도, 31221, 대한민국"
CAB285071735,도원4리(경로당),36.78795,127.3193081,34010,천안시,"도원가정길, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285071736,도원4리(경로당),36.7877969,127.3193925,34010,천안시,"도원가정길, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285071737,직산메르디앙아파트,36.8830207,127.1547964,34010,천안시,"키즈월드어린이집, 55, 직산로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
CAB285071738,직산메르디앙아파트,36.8820466,127.15461,34010,천안시,"키즈월드어린이집, 55, 직산로, 직산읍, 서북구, 천안시, 충청남도, 31037, 대한민국"
CAB285071739,대흥1리 마을입구,36.7304135,127.2392588,34010,천안시,"동남구, 천안시, 충청남도, 31245, 대한민국"
CAB285071740,진천종합터미널,36.860411,127.4391004,34010,천안시,"진천종합터미널, 중앙북로, 진천읍, 진천군, 충청북도, 27831, 대한민국"
CAB285071741,진천종합터미널,36.8605598,127.4391956,34010,천안시,"진천읍, 진천군, 충청북도, 27840, 대한민국"
CAB285071742,도원4리,36.790435,127.3202661,34010,천안시,"도원가정길, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285071743,도원4리,36.7904392,127.3200308,34010,천안시,"도원가정길, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285071744,불당금호어울림,36.82234,127.1069782,34010,천안시,"43, 불당24로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
CAB285071745,안서코아루,36.8301411,127.1850417,34010,천안시,"성불사길, 안서동, 동남구, 천안시, 충청남도, 31066, 대한민국"
CAB285071746,안서코아루,36.8299428,127.1850257,34010,천안시,"성불사길, 안서동, 동남구, 천안시, 충청남도, 31066, 대한민국"
CAB285071748,천안시청,36.8163709,127.1128435,34010,천안시,"천안시청직장어린이집, 156, 번영로, 불당동, 서북구, 천안시, 충청남도, 31162, 대한민국"
CAB285071749,천안시청,36.8161515,127.1161017,34010,천안시,"불당동, 서북구, 천안시, 충청남도, 31162, 대한민국"
CAB285071750,성월사입구,36.8993782,127.1504026,34010,천안시,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
CAB285071751,성월사입구,36.8992112,127.1503135,34010,천안시,"군수1길, 직산읍, 서북구, 천안시, 충청남도, 31032, 대한민국"
CAB285071752,고속터미널,36.8189624,127.1546257,34010,천안시,"천안고속터미널(2), 만남로, 신부동, 동남구, 천안시, 충청남도, 31120, 대한민국"
CAB285071753,"부경파크빌,안서e편한세상,성불사",36.8294588,127.1895245,34010,천안시,"안서동, 동남구, 천안시, 충청남도, 31066, 대한민국"
CAB285071758,유리교차로,36.9261301,127.2086968,34010,천안시,"연곡길, 입장면, 서북구, 천안시, 충청남도, 31027, 대한민국"
CAB285071759,성성푸르지오1차아파트,36.8417574,127.1340546,34010,천안시,"성성6로, 성성동, 서북구, 천안시, 충청남도, 31079, 대한민국"
CAB285071760,울금1리 노인회관,36.898269,127.109075,34010,천안시,"성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
CAB285071761,다나힐요양병원,36.886269,127.106919,34010,천안시,"직산읍, 서북구, 천안시, 충청남도, 31029, 대한민국"
CAB285071762,율금1리 노인회관,36.898222,127.108834,34010,천안시,"성환읍, 서북구, 천안시, 충청남도, 31009, 대한민국"
CAB285071763,수남리(수암),36.769336,127.383728,34010,천안시,"화복로, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285071764,수남리(수암),36.771424,127.381829,34010,천안시,"화복로, 동남구, 천안시, 충청남도, 31258, 대한민국"
CAB285071765,한라동백2차아파트,36.785912,127.12939,34010,천안시,"남부대로, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
CAB285071766,산동2리,36.835426,127.095155,34010,천안시,"산동로, 산동리, 아산시, 충청남도, 31085, 대한민국"
CAB285071767,산동2리,36.834734,127.095305,34010,천안시,"산동로, 산동리, 아산시, 충청남도, 31085, 대한민국"
CAB285071768,우방아이유셀아파트,36.818555,127.150392,34010,천안시,"백석로, 성황동, 동남구, 천안시, 충청남도, 31121, 대한민국"
CAB285071769,시청앞사거리,36.815946,127.110025,34010,천안시,"번영로, 불당동, 서북구, 천안시, 충청남도, 31156, 대한민국"
CAB285071770,초원마을그린타운아파트,36.786258,127.127808,34010,천안시,"남부대로, 신방동, 동남구, 천안시, 충청남도, 31178, 대한민국"
CAB285071771,성신초등학교,36.91758,127.127738,34010,천안시,"성신초등학교, 성환1로, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
CAB285071772,성환역,36.915646,127.127888,34010,천안시,"성환역, 성환1로, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
CAB285071774,쌍용역(종합터미널방면),36.79415,127.121816,34010,천안시,"쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
CAB285071775,쌍용역(방아다리공원방면),36.793798,127.120947,34010,천안시,"쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
CAB285071776,성환역,36.915466,127.128183,34010,천안시,"성환1로, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
CAB285071777,성신초등학교,36.917082,127.128071,34010,천안시,"성환1로, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
CAB285071778,이노골(죽계1리),36.796779,127.389565,34010,천안시,"장송죽계길, 동남구, 천안시, 충청남도, 27827, 대한민국"
CAB285071779,양령리(상령길),36.96623,127.151969,34010,천안시,"상령길, 성환읍, 서북구, 천안시, 충청남도, 31003, 대한민국"
CAB285071781,장산2리 경로당,36.73144,127.299737,34010,천안시,"장산2길, 동남구, 천안시, 충청남도, 31251, 대한민국"
CAB286000234,인풍,36.63974053,127.12100177,34010,천안시,"인풍리입구, 차령고개로, 인풍리, 공주시, 충청남도, 32512, 대한민국"
CAB286004322,성재,36.7365954,127.35702262,34010,천안시,"백현성재로, 청원구, 청주시, 충청북도, 31258, 대한민국"
CAB286004326,두릉리,36.7399615,127.3475439,34010,천안시,"청원구, 청주시, 충청북도, 31258, 대한민국"
CAB286010051,사현리,36.62605779,127.12387672,34010,천안시,"사현리, 차령로, 사현리, 공주시, 충청남도, 32512, 대한민국"
CAB286010053,사현1리,36.62623966,127.12435074,34010,천안시,"사현1리, 되재1길, 사현리, 공주시, 충청남도, 32512, 대한민국"
CAB286010114,두릉리,36.7401421,127.3478012,34010,천안시,"청원구, 청주시, 충청북도, 31258, 대한민국"
CAB288000115,월랑2리,36.84993,127.07894,34010,천안시,"월암로, 월랑리, 아산시, 충청남도, 31417, 대한민국"
CAB288000350,동신초등학교앞,36.77907,127.01595,34010,천안시,"동신초등학교, 온천대로, 모종동, 아산시, 충청남도, 31577, 대한민국"
CAB288000351,온양터미널,36.78402,127.01624,34010,천안시,"스타벅스, 232, 번영로, 터미널 상권, 아산시, 충청남도, 31526, 대한민국"
CAB288000697,아산소방서,36.78777,127.01555,34010,천안시,"신일빌딩, 285, 문화로, 권곡동, 아산시, 충청남도, 31524, 대한민국"
CAB288000698,권곡초등학교앞,36.79001,127.01257,34010,천안시,"문화로, 권곡동, 아산시, 충청남도, 31518, 대한민국"
CAB288000700,온양민속박물관,36.79155,127.00779,34010,천안시,"충무로, 권곡동, 송곡리, 아산시, 충청남도, 31516, 대한민국"
CAB288000701,권곡주공아파트,36.7935,127.00855,34010,천안시,"권곡주공아파트, 충무로, 권곡동, 송곡리, 아산시, 충청남도, 31516, 대한민국"
CAB288000710,온양여중고,36.77956,127.01347,34010,천안시,"온양여중고, 온천대로, 권곡동, 아산시, 충청남도, 31520, 대한민국"
CAB288000711,송악사거리,36.78007,127.01095,34010,천안시,"모노팰리스, 155, 온천대로, 권곡동, 아산시, 충청남도, 31521, 대한민국"
CAB288000712,동신초등학교,36.77894,127.01552,34010,천안시,"온천대로, 모종동, 아산시, 충청남도, 31577, 대한민국"
CAB288000713,온양여중고,36.77942,127.01349,34010,천안시,"온천대로, 권곡동, 아산시, 충청남도, 31520, 대한민국"
CAB288000714,송악사거리,36.78001,127.01078,34010,천안시,"모노팰리스, 155, 온천대로, 권곡동, 아산시, 충청남도, 31521, 대한민국"
CAB288000715,온양터미널,36.78428,127.01506,34010,천안시,"220, 번영로, 터미널 상권, 아산시, 충청남도, 31521, 대한민국"
CAB288000730,온양온천초교,36.78065,127.00735,34010,천안시,"아산 시네파크, 1528, 온천대로, 온천동, 아산시, 충청남도, 31520, 대한민국"
CAB288000731,온양온천초교,36.78076,127.00726,34010,천안시,"아산 시네파크, 1528, 온천대로, 온천동, 아산시, 충청남도, 31520, 대한민국"
CAB288000737,아고오거리,36.78589,127.00661,34010,천안시,"소윤아이3차, 141-12, 번영로, 온천동, 아산시, 충청남도, 31515, 대한민국"
CAB288000738,한올고등학교,36.78514,127.01044,34010,천안시,"번영로, 터미널 상권, 아산시, 충청남도, 31522, 대한민국"
CAB288000739,한올고등학교,36.78538,127.00983,34010,천안시,"번영로, 터미널 상권, 아산시, 충청남도, 31522, 대한민국"
CAB288000740,중앙시장앞,36.78596,127.0069,34010,천안시,"해피하우스, 11, 번영로143번길, 온천동, 아산시, 충청남도, 31515, 대한민국"
CAB288000742,아고오거리,36.78563,127.00555,34010,천안시,"아고오거리, 충무로, 온천동, 아산시, 충청남도, 31515, 대한민국"
CAB288000743,온양온천역,36.7822,127.00432,34010,천안시,"충무로, 온천동, 아산시, 충청남도, 31514, 대한민국"
CAB288000744,온양온천역 유엘시티,36.78333,127.0049,34010,천안시,"유엘시티, 22, 충무로, 온천동, 아산시, 충청남도, 31514, 대한민국"
CAB288000860,남동,36.77417,127.03388,34010,천안시,"온천대로, 남동, 공수리, 아산시, 충청남도, 31482, 대한민국"
CAB288000879,구령1리,36.77255,127.04064,34010,천안시,"온천대로, 남동, 공수리, 아산시, 충청남도, 31482, 대한민국"
CAB288000880,신흥다세대앞,36.77226,127.04532,34010,천안시,"모산로, 남동, 공수리, 아산시, 충청남도, 31482, 대한민국"
CAB288000881,공수4리,36.77262,127.04697,34010,천안시,"모산로, 남동, 공수리, 아산시, 충청남도, 31482, 대한민국"
CAB288000882,배방5차한성필하우스,36.77333,127.05004,34010,천안시,"배방5차한성필하우스, 모산로, 남동, 공수리, 아산시, 충청남도, 31482, 대한민국"
CAB288000883,공수4리,36.77263,127.04665,34010,천안시,"공수4리, 모산로, 남동, 공수리, 아산시, 충청남도, 31482, 대한민국"
CAB288000884,신흥다세대앞,36.77213,127.04523,34010,천안시,"신흥다세대앞, 모산로, 남동, 공수리, 아산시, 충청남도, 31482, 대한민국"
CAB288000933,세교2리(안골),36.7664,127.10699,34010,천안시,"휴대세교길, 휴대리, 아산시, 충청남도, 31472, 대한민국"
CAB288000946,신동,36.77435,127.03381,34010,천안시,"신동, 온천대로, 남동, 구령리, 아산시, 충청남도, 31482, 대한민국"
CAB288000951,이마트아산점,36.77687,127.02284,34010,천안시,"우임빌딩, 1674, 온천대로, 풍기동, 아산시, 충청남도, 31528, 대한민국"
CAB288000952,풍기3통,36.77536,127.02905,34010,천안시,"온천대로, 풍기동, 구령리, 아산시, 충청남도, 31528, 대한민국"
CAB288000953,모종2통,36.7755,127.02924,34010,천안시,"모종2통, 온천대로, 풍기동, 구령리, 아산시, 충청남도, 31528, 대한민국"
CAB288000960,장호빌딩,36.77426,127.05532,34010,천안시,"장호빌딩, 모산로, 공수리, 아산시, 충청남도, 31486, 대한민국"
CAB288000961,모산,36.77515,127.06046,34010,천안시,"모산, 모산로, 공수리, 아산시, 충청남도, 31486, 대한민국"
CAB288000962,모산,36.77529,127.06086,34010,천안시,"모산로, 공수리, 아산시, 충청남도, 31486, 대한민국"
CAB288000963,오류동 아산세무서,36.77478,127.05744,34010,천안시,"모산로, 공수리, 아산시, 충청남도, 31486, 대한민국"
CAB288000964,장호빌딩,36.77433,127.05488,34010,천안시,"장호빌딩, 모산로, 공수리, 아산시, 충청남도, 31486, 대한민국"
CAB288000965,오류동 아산세무서,36.77456,127.0569,34010,천안시,"오류동 아산세무서, 모산로, 공수리, 아산시, 충청남도, 31486, 대한민국"
CAB288001029,호서웨딩프라자,36.77695,127.07928,34010,천안시,"온천대로, 북수리, 아산시, 충청남도, 31465, 대한민국"
CAB288001030,북수3리,36.77517,127.06992,34010,천안시,"북수3리, 온천대로, 북수리, 아산시, 충청남도, 31496, 대한민국"
