,정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명,주소
522,CAB285000701,남부오거리,36.7985139,127.1516921,20221012050102.0,701.0,34010.0,천안시,천안,"천년빌딩, 421, 충무로, 영성동, 동남구, 천안시, 충청남도, 31130, 대한민국"
523,CAB285000702,남부오거리,36.7982139,127.1517372,20221012050102.0,702.0,34010.0,천안시,천안,"충무로, 영성동, 동남구, 천안시, 충청남도, 31130, 대한민국"
524,CAB285000703,천안제일고등학교,36.80617754,127.15426986,20221012050102.0,703.0,34010.0,천안시,천안,"버들로, 오룡동, 동남구, 천안시, 충청남도, 31132, 대한민국"
525,CAB285000704,천안제일고등학교,36.80639796,127.15522408,20221012050102.0,704.0,34010.0,천안시,천안,"천안제일고등학교, 71, 버들로, 오룡동, 동남구, 천안시, 충청남도, 31127, 대한민국"
526,CAB285000705,버들로,36.80621995,127.1564693,20221012050102.0,705.0,34010.0,천안시,천안,"버들로, 오룡동, 동남구, 천안시, 충청남도, 31132, 대한민국"
527,CAB285000706,대림한숲아파트,36.8193751,127.1595809,20221012050102.0,706.0,34010.0,천안시,천안,"삼부르네상스, 72, 만남로, 신부동, 동남구, 천안시, 충청남도, 31124, 대한민국"
528,CAB285000707,대림한숲아파트,36.81993963,127.15977408,20221012050102.0,707.0,34010.0,천안시,천안,"만남로, 신부동, 동남구, 천안시, 충청남도, 31124, 대한민국"
529,CAB285000708,대림한내아파트,36.82490299,127.15725574,20221012050102.0,708.0,34010.0,천안시,천안,"천안대로, 신부동, 동남구, 천안시, 충청남도, 31118, 대한민국"
530,CAB285000709,대림한내아파트,36.82465294,127.15713574,20221012050102.0,709.0,34010.0,천안시,천안,"천안대로, 신부동, 동남구, 천안시, 충청남도, 31118, 대한민국"
531,CAB285000730,덕성2리,36.80430193,127.37216279,20221012050102.0,730.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
532,CAB285000731,덕성2리,36.80298558,127.37209651,20221012050102.0,731.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
533,CAB285000732,동산3리,36.79203732,127.36867779,20221012050102.0,732.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
534,CAB285000733,동산3리죽계2리,36.7918436,127.3681444,20221012050102.0,733.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31258, 대한민국"
535,CAB285000734,천안여자고등학교,36.77950419,127.1650802,20221012050102.0,734.0,34010.0,천안시,천안,"천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
536,CAB285000735,천안여자고등학교,36.78047633,127.16549074,20221012050102.0,735.0,34010.0,천안시,천안,"천안대로, 동남구, 천안시, 충청남도, 31073, 대한민국"
537,CAB285000736,원삼거리,36.7828663,127.16553074,20221012050102.0,736.0,34010.0,천안시,천안,"천안시차량등록사업소, 400, 천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
538,CAB285000737,천안동중학교,36.78786298,127.16568907,20221012050102.0,737.0,34010.0,천안시,천안,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31195, 대한민국"
539,CAB285000738,천안동중학교,36.78778703,127.16601147,20221012050102.0,738.0,34010.0,천안시,천안,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31195, 대한민국"
540,CAB285000739,천안삼거리공원,36.7842081,127.16912224,20221012050102.0,739.0,34010.0,천안시,천안,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31195, 대한민국"
541,CAB285000740,천안삼거리공원,36.78402463,127.1697274,20221012050102.0,740.0,34010.0,천안시,천안,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31072, 대한민국"
542,CAB285000741,삼룡동새마을회관,36.7804555,127.1735565,20221012050102.0,741.0,34010.0,천안시,천안,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31071, 대한민국"
543,CAB285000742,삼룡동새마을회관,36.78093295,127.1733924,20221012050102.0,742.0,34010.0,천안시,천안,"충절로, 삼룡동, 동남구, 천안시, 충청남도, 31071, 대한민국"
544,CAB285000743,"천안의료원,고려신학대학원",36.776238,127.1777027,20221012050102.0,743.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31071, 대한민국"
545,CAB285000744,천안삼거리장례식장,36.77312583,127.1793202,20221012050102.0,744.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
546,CAB285000745,천안삼거리장례식장,36.77375795,127.17937407,20221012050102.0,745.0,34010.0,천안시,천안,"충절로, 동남구, 천안시, 충청남도, 31224, 대한민국"
547,CAB285000746,"천안의료원,고려신학대학원",36.7759539,127.1783259,20221012050102.0,746.0,34010.0,천안시,천안,"충청남도천안의료원, 537, 충절로, 동남구, 천안시, 충청남도, 31071, 대한민국"
548,CAB285000747,신성미소지움아파트,36.79226235,127.16454777,20221012050102.0,747.0,34010.0,천안시,천안,"천안대로, 구성동, 동남구, 천안시, 충청남도, 31195, 대한민국"
549,CAB285000748,천안여중입구,36.7999936,127.1593035,20221012050102.0,748.0,34010.0,천안시,천안,"고재10길, 구성동, 동남구, 천안시, 충청남도, 31187, 대한민국"
550,CAB285000749,삼룡교,36.7978992,127.1591872,20221012050102.0,749.0,34010.0,천안시,천안,"충절로, 청수동, 동남구, 천안시, 충청남도, 31187, 대한민국"
551,CAB285000750,원삼거리,36.7836693,127.16506593,20221012050102.0,750.0,34010.0,천안시,천안,"천안원삼거리주막, 395, 천안대로, 동남구, 천안시, 충청남도, 31072, 대한민국"
552,CAB285000751,구룡동,36.7666725,127.1490484,20221012050102.0,751.0,34010.0,천안시,천안,"중리1길, 구룡동, 동남구, 천안시, 충청남도, 31211, 대한민국"
553,CAB285000753,청수극동2차아파트,36.7893504,127.15448429,20221012050102.0,753.0,34010.0,천안시,천안,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
554,CAB285000754,청수LG SK아파트,36.7913365,127.1560667,20221012050102.0,754.0,34010.0,천안시,천안,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
555,CAB285000755,청수극동1차아파트,36.79156779,127.1559119,20221012050102.0,755.0,34010.0,천안시,천안,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
556,CAB285000756,공립지역아동센터,36.7958596,127.1583892,20221012050102.0,756.0,34010.0,천안시,천안,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
557,CAB285000757,청수현대아파트,36.79811958,127.15482904,20221012050102.0,757.0,34010.0,천안시,천안,"대흥로, 영성동, 동남구, 천안시, 충청남도, 31191, 대한민국"
558,CAB285000758,청수현대아파트,36.79757,127.15305,20221012050102.0,758.0,34010.0,천안시,천안,"1008, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
559,CAB285000759,청수현대아파트,36.79756324,127.15283459,20221012050102.0,759.0,34010.0,천안시,천안,"1008, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
560,CAB285000760,남양유업,36.79487393,127.15111657,20221012050102.0,760.0,34010.0,천안시,천안,"아트빌아파트, 965, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
561,CAB285000761,남양유업,36.7941202,127.1510754,20221012050102.0,761.0,34010.0,천안시,천안,"아트빌아파트, 965, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
562,CAB285000762,청수금호아파트,36.79194759,127.14979233,20221012050102.0,762.0,34010.0,천안시,천안,"풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
563,CAB285000763,극동스타클래스더퍼스트예정지,36.79195821,127.14959831,20221012050102.0,763.0,34010.0,천안시,천안,"풍세로, 영성동, 동남구, 천안시, 충청남도, 31189, 대한민국"
564,CAB285000764,경남아너스빌,36.78981452,127.14814319,20221012050102.0,764.0,34010.0,천안시,천안,"프로미카월드 천안다가점, 911, 풍세로, 영성동, 동남구, 천안시, 충청남도, 31188, 대한민국"
565,CAB285000768,청당마을신도브래뉴아파트,36.7787137,127.1406806,20221012050102.0,768.0,34010.0,천안시,천안,"풍세로, 용곡동, 동남구, 천안시, 충청남도, 31202, 대한민국"
566,CAB285000770,현대까치아파트,36.77263961,127.13804407,20221012050102.0,770.0,34010.0,천안시,천안,"풍세로, 동남구, 천안시, 충청남도, 31207, 대한민국"
567,CAB285000771,현대까치아파트,36.77266961,127.13780766,20221012050102.0,771.0,34010.0,천안시,천안,"풍세로, 동남구, 천안시, 충청남도, 31207, 대한민국"
568,CAB285000774,청수초등학교,36.78801064,127.15168239,20221012050102.0,774.0,34010.0,천안시,천안,"청수로, 청수동, 동남구, 천안시, 충청남도, 31190, 대한민국"
569,CAB285000775,구성초등학교,36.79378962,127.16034074,20221012050102.0,775.0,34010.0,천안시,천안,"천안시보훈회관, 277, 충절로, 청수동, 동남구, 천안시, 충청남도, 31193, 대한민국"
570,CAB285000776,구성초등학교,36.79359597,127.16032113,20221012050102.0,776.0,34010.0,천안시,천안,"충절로, 청수동, 동남구, 천안시, 충청남도, 31193, 대한민국"
571,CAB285000777,구성신성아파트,36.79132701,127.16245309,20221012050102.0,777.0,34010.0,천안시,천안,"충절로, 구성동, 동남구, 천안시, 충청남도, 31195, 대한민국"
572,CAB285000780,부영아파트입구,36.76162963,127.17227074,20221012050102.0,780.0,34010.0,천안시,천안,"응원1길, 동남구, 천안시, 충청남도, 31226, 대한민국"
573,CAB285000781,부영아파트입구,36.7615774,127.1724646,20221012050102.0,781.0,34010.0,천안시,천안,"응원1길, 동남구, 천안시, 충청남도, 31226, 대한민국"
574,CAB285000782,응원리,36.7649545,127.1787875,20221012050102.0,782.0,34010.0,천안시,천안,"응원1길, 동남구, 천안시, 충청남도, 31224, 대한민국"
575,CAB285000783,막실,36.7648645,127.1788607,20221012050102.0,783.0,34010.0,천안시,천안,"응원2길, 동남구, 천안시, 충청남도, 31226, 대한민국"
576,CAB285000784,부영아파트,36.76055464,127.17815574,20221012050102.0,784.0,34010.0,천안시,천안,"부영아파트, 삼성5길, 동남구, 천안시, 충청남도, 31226, 대한민국"
577,CAB285000823,삼일원앙아파트,36.79007296,127.11982074,20221012050102.0,823.0,34010.0,천안시,천안,"충무로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
578,CAB285000824,쌍용역예일병원계룡아파트,36.79307799,127.12246074,20221012050102.0,824.0,34010.0,천안시,천안,"쌍용역예일병원계룡아파트, 충무로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
579,CAB285000825,쌍용역해누리아이파크,36.79305796,127.12342074,20221012050102.0,825.0,34010.0,천안시,천안,"충무로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
580,CAB285000826,쌍용고가교,36.79409963,127.12633741,20221012050102.0,826.0,34010.0,천안시,천안,"McDonald's, 166, 충무로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31175, 대한민국"
581,CAB285000827,이화여성병원,36.79425133,127.12614741,20221012050102.0,827.0,34010.0,천안시,천안,"167, 충무로, 쌍용동, 쌍용2동, 서북구, 천안시, 충청남도, 31174, 대한민국"
582,CAB285000828,쌍용동 이마트,36.79631584,127.12876967,20221012050102.0,828.0,34010.0,천안시,천안,"충무로, 쌍용1동, 서북구, 천안시, 충청남도, 31181, 대한민국"
583,CAB285000829,쌍용동 이마트,36.79631298,127.12906241,20221012050102.0,829.0,34010.0,천안시,천안,"충무로, 쌍용1동, 서북구, 천안시, 충청남도, 31181, 대한민국"
584,CAB285000831,선영새마을금고,36.79934011,127.14290464,20221012050102.0,831.0,34010.0,천안시,천안,"다가5길, 봉명동, 동남구, 천안시, 충청남도, 31154, 대한민국"
585,CAB285000832,일봉초등학교,36.79878796,127.13998408,20221012050102.0,832.0,34010.0,천안시,천안,"충무로, 다가동, 쌍용1동, 동남구, 천안시, 충청남도, 31182, 대한민국"
586,CAB285000834,다가동신성아파트YWCA,36.79855297,127.13677741,20221012050102.0,834.0,34010.0,천안시,천안,"충무로, 다가동, 쌍용1동, 동남구, 천안시, 충청남도, 31182, 대한민국"
587,CAB285000835,다가동신성아파트,36.79883462,127.13623241,20221012050102.0,835.0,34010.0,천안시,천안,"충무로, 다가동, 쌍용1동, 동남구, 천안시, 충청남도, 31182, 대한민국"
588,CAB285000836,충무병원,36.79822667,127.13367348,20221012050102.0,836.0,34010.0,천안시,천안,"충무로, 다가동, 쌍용1동, 동남구, 천안시, 충청남도, 31182, 대한민국"
589,CAB285000837,충무병원,36.7982696,127.13249907,20221012050102.0,837.0,34010.0,천안시,천안,"충무로, 다가동, 쌍용1동, 동남구, 천안시, 충청남도, 31182, 대한민국"
590,CAB285000838,충무병원후문,36.7964296,127.1313223,20221012050102.0,838.0,34010.0,천안시,천안,"삼성마트, 19, 새말3길, 쌍용1동, 서북구, 천안시, 충청남도, 31181, 대한민국"
591,CAB285000839,두레현대1단지아파트,36.79260462,127.13158048,20221012050102.0,839.0,34010.0,천안시,천안,"새말1길, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
592,CAB285000840,성지새말2단지아파트,36.79261965,127.13138408,20221012050102.0,840.0,34010.0,천안시,천안,"새말1길, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
593,CAB285000841,용곡더쉴아파트,36.78947214,127.13134944,20221012050102.0,841.0,34010.0,천안시,천안,"새말1길, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
594,CAB285000842,용곡더쉴아파트,36.78936127,127.13110908,20221012050102.0,842.0,34010.0,천안시,천안,"새말1길, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
595,CAB285000843,현대 향촌아파트정문,36.78843038,127.1303718,20221012050102.0,843.0,34010.0,천안시,천안,"서부대로, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
596,CAB285000844,한라 동백2차아파트정문,36.78817834,127.13024809,20221012050102.0,844.0,34010.0,천안시,천안,"서부대로, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
597,CAB285000845,현대 향촌아파트,36.7897316,127.1286902,20221012050102.0,845.0,34010.0,천안시,천안,"수곡2길, 신방동, 동남구, 천안시, 충청남도, 31176, 대한민국"
598,CAB285000846,현대향촌아파트,36.78997758,127.12913279,20221012050102.0,846.0,34010.0,천안시,천안,"서부대로, 신방동, 동남구, 천안시, 충청남도, 31176, 대한민국"
599,CAB285000847,성지새말아파트,36.79230628,127.12888407,20221012050102.0,847.0,34010.0,천안시,천안,"충무로, 동남구, 천안시, 충청남도, 31176, 대한민국"
600,CAB285000848,성지새말아파트,36.7921028,127.12913101,20221012050102.0,848.0,34010.0,천안시,천안,"서부대로, 신방동, 동남구, 천안시, 충청남도, 31176, 대한민국"
601,CAB285000849,신방한라동백아파트,36.78760879,127.12892111,20221012050102.0,849.0,34010.0,천안시,천안,"서부대로, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
602,CAB285000850,신방초원아파트후문,36.7879761,127.1285709,20221012050102.0,850.0,34010.0,천안시,천안,"세븐일레븐 천안초원점, 221, 서부대로, 신방동, 동남구, 천안시, 충청남도, 31185, 대한민국"
603,CAB285000851,신방초원아파트,36.78729211,127.12431111,20221012050102.0,851.0,34010.0,천안시,천안,"천안신촌초등학교, 9, 신촌4로, 신방동, 쌍용2동, 동남구, 천안시, 충청남도, 31177, 대한민국"
